"video_url","author","comment","votes","time","is_reply","teks_bersih","skor_sentimen","sentimen"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@mirnamonika23","Kak triamkasih sudah menguatkan diri ❤. Mari menjadi aktor dan bertanggung jawab bagi hidup diri sendiri.","5","2 weeks ago","False","kak triamkasih kuat diri jadi aktor tanggung jawab hidup diri sendiri","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@ifahyuki2423","Mba anaa❤","0","2 weeks ago","False","mba anaa","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@vinnnew6480","Kenapa banyak komentar judol😅","1","2 weeks ago","False","banyak komentar judol","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@Arief-e9e","🌠Jangan biarkan hatimu menyisakan ruang untuk kesedihan.
🌠Karena cahaya harapan selalu menemukan jalan.

🌿 QS. Asy-Syu'ara' ayat 3 🌿
Boleh jadi engkau (Nabi Muhammad) akan membinasakan dirimu (dengan kesedihan) karena mereka (penduduk Makkah) tidak beriman.

*Menutup diri di gunung, menghilang dr pergaulan sosial

🌿 QS. An-Nahl ayat 123 🌿
Kemudian Kami wahyukan kepadamu (Muhammad), “Ikutilah agama Ibrahim seorang yang hanif, dan dia bukanlah termasuk orang-orang yang mempersekutukan Tuhan.”

🌿 Karena Harapan itu selalu ada 🌿

QS. Al-Hijr ayat 56 :
Ibrahim berkata, “Tidak ada orang yang berputus asa dari rahmat Tuhannya, kecuali orang-orang yang sesat.”","85","2 weeks ago","False","jangan biar hati sisa ruang sedih cahaya harap selalu temu jalan qs asy syu ara ayat jadi engkau nabi muhammad binasa diri sedih mereka duduk makkah iman tutup diri gunung hilang dr gaul sosial qs an nahl ayat kemudian wahyu kepada muhammad ikut agama ibrahim orang hanif dia bukan masuk orang orang sekutu tuhan harap selalu qs al hijr ayat ibrahim kata ada orang putus asa rahmat tuhan orang orang sesat","-3","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@TinoBastian-r5g1n","Bukan hanya chaos kecap banget sumpahh","0","2 weeks ago","False","bukan chaos kecap banget sumpahh","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@deysdrt","mantapp","0","2 weeks ago","False","mantapp","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@NopianaRamayani","Masyaallah ❤","1","2 weeks ago","False","masyaallah","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@AlgoNudger","0:36 Jadi inget penggalan lirik dari salah satu lagu Phil Collins (You'll Be in My Heart) yang dimaksudkan sebagai sebuah nasehat dan motivasi kepada anak perempuannya ketika kelak ia beranjak dewasa.  👇😊

You'll be in my heart
Yes, you'll be in my heart
From this day on
Now and forever more

Don't listen to them
'Cause what do they know?
We need each other
To have, to hold
They'll see in time
I know
When destiny calls you
You must be strong
I may not be with you
But you've got to hold on
They'll see in time
I know
We'll show them together

'Cause you'll be in my heart
Believe me, you'll be in my heart
I'll be there from this day on
Now and forever more.","1","2 weeks ago","False","jadi inget penggal lirik salah satu lagu phil collins you ll be in my heart maksud buah nasehat motivasi anak perempuan kelak anjak dewasa you ll be in my heart yes you ll be in my heart from this day on now and forever more don t listen to them cause what do they know we need each other to have to hold they ll see in time i know when destiny calls you you must be strong i may not be with you but you ve got to hold on they ll see in time i know we ll show them together cause you ll be in my heart believe me you ll be in my heart i ll be there from this day on now and forever more","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@YeniDodo","Benar","0","2 weeks ago","True","benar","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@anitasamosir3788","Maksudnya ini apa kak?","0","6 days ago","True","maksud apa kak","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@MarbotMasjid-m5j1n","Iya mama 🧗‍♂","6","2 weeks ago","True","iya mama","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@Nandakey-w6j","mbak mbak Jawa mestine iki","5","2 weeks ago","True","mbak mbak jawa mestine iki","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@video.random07","Nak papa juga belajar lo ini. Ini awal kita kenal mama nak😅","5","11 days ago","True","nak papa ajar lo ini awal kenal mama nak","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@PutriNuraini-c7n"," @video.random07 papaaaaaa👶🏻","0","1 day ago (edited)","True","random papaaaaaa","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@YADPRODUCTION16","Makasih yaa kamu udah usahain yang terbaik buat anak kita.","4","8 days ago","True","terima kasih yaa kamu usahain baik buat anak","3","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@kontenedukasiviral","Aamiin.. 😭🌱✍️","2","2 weeks ago","True","aamiin","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@bugitoanuarta02gitok","Hdir","1","2 weeks ago","True","hdir","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@DatditDut-f6w8b","Aah bunda 😭","1","12 days ago","True","aah bunda","-1","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@dindazaasyafaa3513","Sama nak hari ini ibu lagi dengerin podcast ini utk ,memperbaiki pola pikir ibu di malam hari❤","1","11 days ago","True","sama nak hari ibu dengerin podcast utk baik pola pikir ibu malam hari","2","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@video.random07","​ @dindazaasyafaa3513 ini mama nak","0","11 days ago","True","mama nak","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@lvynn524","Kaka yang pernah komen gini ga sih? , dewasa ini aku berusaha self awareness, control diri, belajar etiket dan manner tidak tertulis, dan emotional intelligence. tujuanku untuk diri sendiri ketika punya anak nanti dengan tujuan punya pola asuh yang baik. akan ku usahakan menjadi ibu yang berkualitas","1","6 days ago","True","kaka pernah komen gin sih dewasa aku usaha self awareness control diri ajar etiket manner tulis emotional intelligence tuju diri sendiri punya anak dengan tuju punya pola asuh baik ku usaha jadi ibu kualitas","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@aryanugraha8453","Nak, bapak mu jugak sedang cari ilmu, kebetulan ketika nyarik, ketemu ibuk mu di komentar wkwkw. Pas?","0","12 days ago","True","nak bapak mu jugak sedang cari ilmu betul nyarik ketemu ibuk mu komentar wkwkw pas","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@DindaNurAsri-o7m","😂","0","10 days ago","True","","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@umay0111","One day, mungkin aku bukan ibu yg sempurna tapi akan kuusahakan jadi panutan yg baik untukmu
Semoga kamu akan jadi pribadi yg lebihbm baik dari ibu mu ini","0","5 days ago","True","one day mungkin aku bukan ibu sempurna usaha jadi panutan baik untuk moga kamu akan jadi pribadi lebihbm baik ibu mu","3","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@PutriNuraini-c7n","Ibuuuuuu👶🏻","0","1 day ago (edited)","True","ibuuuuuu","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@arrumintansetyayuniar9460","sama mbak ❤","0","9 hours ago","True","sama mbak","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@makan_enak_mukbang","loh ini mama kamu nak,papa ketemunya disini. 19 agustus 2026","10","2 weeks ago","True","loh mama kamu nak papa ketemu sini agustus","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@PrologEpilog-l2r","​ @makan_enak_mukbang lwkwk","5","2 weeks ago","True","lwkwk","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@asrendiputra4635","​ @makan_enak_mukbang Pepet bre Pepet...","0","12 days ago","True","pepet bre pepet","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@adhid5414","Speechless😂, kenapa harus di ungkapin di komentar YouTube sih😭😭😭","5","2 weeks ago (edited)","True","speechless harus ungkapin komentar youtube sih","-2","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@Berkah93-l3i","Wah ibuuu😅","3","2 weeks ago","True","wah ibuuu","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@fransiscadevi9656","bhapppp","2","2 weeks ago","True","bhapppp","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@galihpratama5854","Hadir wkwkw","1","2 weeks ago","True","hadir wkwkw","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@asrendiputra4635","Hehe...
Ada2 aja...
Kirain dah nikah...","1","2 weeks ago","True","hehe aja kirain nikah","-1","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@abilarham6057","Yeyyy akhirnya yg ditunggu, idolaku sejak lama❤","1","2 weeks ago","False","yeyyy akhir tunggu idola sejak lama","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@aanyance5121","Ilmu yg aku lagi cari...aku seorang ibu....Utk lebih mengerti perasaan anaak ku yg sedang menjalani kehidupan d usia 20an 🎉❤❤❤","5","2 weeks ago","False","ilmu aku cari aku orang ibu utk lebih erti asa anaak ku sedang jalan hidup d usia an","4","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@AmunisiPtn","Mba anaaa❤❤","0","2 weeks ago","False","mba anaaa","2","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@laelinurazizah2854","❤","0","2 weeks ago","False","","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@rahmadianamahasetya","🎉🎉🎉 yeay! Ada Kak Analisa 🔥🔥🔥, udah lama ikutin youtube kak analisa widyaningrum. Thank you suara berkelas!, from anak Gen Z.","0","2 weeks ago","False","yeay kak analisa lama ikutin youtube kak analisa widyaningrum thank you suara kelas from anak gen z","6","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@aneumeilinakusmayanti8480","🥺🥺🥺","0","2 weeks ago","False","","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@FransiskoIus","woww","0","2 weeks ago","False","woww","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@bhacot2019","Anak mu sangat beruntung Bu sedngkan aku di 20thun in","0","2 weeks ago","True","anak mu sangat untung bu sedngkan aku thun in","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@YahyaArif-Air","nama YouTube nya beliau apa kak ?","0","2 weeks ago","True","nama youtube nya beliau apa kak","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@rahmadianamahasetya","​ @YahyaArif-Air nama youtubenya Analisa Channel","1","2 weeks ago","True","air nama youtubenya analisa channel","0","netral"
